<<<<<<< HEAD
"country","iso3c","year","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","inflacion","poblacion","region","income","deficit_millones","deficit_pbi","deuda_millones","deuda_pbi","deuda_per_capita"
"IDA only","IDX",2017,5.20514087310077,1074.37612542668,51.9797408426884,28.465761230095,9.7674092228728,4.15810575892219,2.24706514723399,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"IDA only","IDX",2020,-0.315913885705172,1100.00133327901,47.8900223030331,27.9714621700188,9.69907115188798,3.40198228348704,2.3171136555466,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"IDA only","IDX",2023,3.25749865131732,1149.8587500392,52.5509647859242,27.1524150110936,9.14551070307228,6.09250536857687,2.22119871435399,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"IDA total","IDA",2017,3.97579854483428,1389.39853899449,46.5390071345671,26.9561474045733,11.6184804205451,4.102311409395,2.15242847663251,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"IDA total","IDA",2020,-0.858539024490881,1399.71905408952,43.8396848991935,26.7703194864544,11.6559248382157,3.13798321090375,2.20697227672982,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"IDA total","IDA",2023,3.00077652876011,1474.40814755954,48.8343522407346,27.7442459307938,11.5214672736422,5.96161139111402,2.10890112852526,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"India","IND",2017,6.79538341897911,1788.69770318446,40.7424969545225,28.1778136155632,10.7671989547856,3.96925793352338,1.1623961434697,"South Asia","Lower middle income","-165.114",-6.23,"1.847.266",69.67,1.359
"India","IND",2020,-5.77772470686801,1806.50110583878,37.7581053292768,27.3243213738562,11.6124524106018,4.81485791893405,0.973438646910149,"South Asia","Lower middle income","-344.104",-12.86,"2.365.281",88.43,1.686
"India","IND",2023,9.19075493028345,2270.9051808027,44.9928422877561,30.4260455714275,10.3054222433801,2.59194954513768,0.883289539766135,"South Asia","Lower middle income","-288.024",-7.92,"2.955.574",81.23,2.055
"Indonesia","IDN",2017,5.06978590134916,3553.51999262321,39.3554970704606,32.1606388642645,9.12057115207813,4.29267812199525,1.02232939771064,"East Asia & Pacific","Upper middle income","-22.993",-2.26,"298.547",29.4,1.142
"Indonesia","IDN",2020,-2.06551182934165,3739.44906563161,32.9721754002427,31.7097564518015,9.65575053126545,-0.401651435218994,0.849801187379341,"East Asia & Pacific","Upper middle income","-64.336",-6.08,"420.944",39.75,1.558
"Indonesia","IDN",2023,5.04902331835997,4192.65167890692,41.3362868707652,29.152666728683,7.45486118997106,1.53013198443368,0.842666137328498,"East Asia & Pacific","Upper middle income","-22.512",-1.64,"543.001",39.6,1.948
"Iran, Islamic Rep.","IRN",2017,2.75850524578875,5381.18709991831,44.7448707659087,22.005800717429,16.0623126390332,13.0353311671579,1.43870442098455,"Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA
"Iran, Islamic Rep.","IRN",2020,3.33028845926594,5127.95975696418,43.8101646870977,28.4738995735689,14.4316679808889,44.2649836337424,0.768757498195729,"Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA
"Iran, Islamic Rep.","IRN",2023,5.04489019512138,5667.52646126961,52.180175847114,26.8155528969156,12.8792118774573,30.4931404726564,1.20408185634218,"Middle East & North Africa","Upper middle income",NA,NA,NA,NA,NA
"Iraq","IRQ",2017,-1.81975035118309,4736.32710809857,59.7809123923157,14.5851497612895,16.3052516699702,14.6503597888451,2.23055046409754,"Middle East & North Africa","Upper middle income","-2.890",-1.52,"106.187",55.87,2.699
"Iraq","IRQ",2020,-12.0367930931152,4213.99843766061,57.742316395146,7.76907557357365,22.5089088159129,-11.2201963874294,2.21938669515023,"Middle East & North Africa","Upper middle income","-23.398",-12.82,"132.286",72.46,3.141
"Iraq","IRQ",2023,0.517705525131191,4337.08705324182,69.4613207990167,15.2798397204564,17.527542508163,-15.5347237850081,2.25148890849618,"Middle East & North Africa","Upper middle income","-3.089",-1.14,"113.948",42.08,2.528
"Ireland","IRL",2017,10.0496284821662,69777.9773596176,225.953602553095,32.4589409998052,11.9231267822528,1.49993727186828,1.34979886553997,"Europe & Central Asia","High income","-1.037",-0.3,"227.278",65.2,46.806
"Ireland","IRL",2020,7.1578988000836,80908.7924330406,250.10845231469,41.3354481760361,12.6067388132502,-1.92433936175075,1.26378913010119,"Europe & Central Asia","High income","-21.208",-4.9,"248.665",56.9,49.076
"Ireland","IRL",2023,-5.5300073886596,91647.7687003945,237.215881337618,23.1847642480945,12.1690950536608,3.62187156697593,1.80157102010543,"Europe & Central Asia","High income","8.652",1.4,"238.728",41.8,44.608
"Israel","ISR",2017,4.3469311670646,37963.0491190696,56.2801142540924,22.2172081449299,22.0647725999189,0.00655181696347995,1.93872567441099,"Middle East & North Africa","High income","-4.044",-1.13,"213.790",59.83,24.545
"Israel","ISR",2020,-2.02161548237589,37935.5432717179,51.2366737920366,22.7316271985904,23.3727199721885,1.05710682132421,1.76367939210866,"Middle East & North Africa","High income","-43.967",-10.7,"292.043",71.07,31.696
"Israel","ISR",2023,1.82652049482384,42011.6213954855,57.9903207136983,24.3607256502322,22.3099973815371,4.54962642927481,3.00437405991345,"Middle East & North Africa","High income","-25.960",-5.06,"314.860",61.33,31.982
"Italy","ITA",2017,1.60369995294101,31635.52277108,57.5829940274911,17.5794629155864,18.7448158290116,0.709821715080693,-0.188100912559894,"Europe & Central Asia","High income","-49.425",-2.5,"2.634.732",133.7,43.958
"Italy","ITA",2020,-8.86822122185345,29469.7989238626,53.9394839042764,18.2018164062184,20.5680570300128,1.57740278796771,-0.487095091717782,"Europe & Central Asia","High income","-178.756",-9.4,"2.942.399",154.4,49.672
"Italy","ITA",2023,0.715372500867531,34146.0232257736,65.6408634740709,22.5173619093643,17.7580827535083,5.91461605792436,-0.0342216578672275,"Europe & Central Asia","High income","-166.871",-7.2,"3.103.756",133.9,52.632
"Jamaica","JAM",2017,0.997123062335191,5159.34335938187,83.523172517513,22.13348108864,13.3827785913115,6.54982735214614,0.207939418780596,"Latin America & Caribbean","Upper middle income","68",0.45,"15.199",101.23,5.576
"Japan","JPN",2017,1.67533175173359,35861.9728545672,34.4232135721686,25.0073498435107,19.4117955495929,-0.0743495037964408,-0.081874296046114,"East Asia & Pacific","High income","-152.797",-3.1,"11.406.050",231.32,89.991
"Japan","JPN",2020,-4.16876457146743,34642.9718743239,31.335208636773,25.4716981132075,20.9756766472836,0.933912186858549,-0.294194617750067,"East Asia & Pacific","High income","-458.661",-9.08,"13.058.141",258.37,103.76
"Jordan","JOR",2017,2.47359815449045,3940.70199181145,89.7316005071358,20.1475936480175,16.9453719425362,1.78355010971296,2.25160030043779,"Middle East & North Africa","Lower middle income","-1.505",-3.61,"35.876",86.1,3.512
"Jordan","JOR",2020,-1.10275188309046,3806.87949354914,66.0599488089059,18.8898334342768,16.549956438323,-0.708587970279524,1.79543228239066,"Middle East & North Africa","Lower middle income","-4.423",-10.11,"45.718",104.47,4.183
"Kazakhstan","KAZ",2017,4.10000000257358,10404.2718646317,56.825387935971,21.6975410616293,10.5359417828743,11.211105653729,1.5579235201186,"Europe & Central Asia","Upper middle income","-7.115",-4.27,"33.143",19.87,1.838
"Kazakhstan","KAZ",2020,-2.49999999628,10565.0359816235,57.0264423660931,24.7185824193274,12.742044005777,4.21085829258907,1.4089156380377,"Europe & Central Asia","Upper middle income","-12.039",-7.04,"45.092",26.36,2.404
"Kazakhstan","KAZ",2023,5.09999999999999,11453.395272565,61.9623843329588,26.5183747561731,11.1466441521173,9.52224688247536,1.46415151694869,"Europe & Central Asia","Upper middle income","-3.987",-1.52,"60.176",22.98,3.024
"Kenya","KEN",2017,3.83795817364721,1542.33773973372,35.9950578754074,19.895722184842,12.3350790178839,7.58193402820181,2.17412854990493,"Sub-Saharan Africa","Lower middle income","-6.062",-7.4,"44.151",53.87,972
"Kenya","KEN",2020,-0.272766327438816,1609.33414078281,27.2378155252369,19.3215816602225,12.4776599686236,4.94885283291357,1.96197633664853,"Sub-Saharan Africa","Lower middle income","-8.209",-8.13,"68.585",67.96,1.313
"Kenya","KEN",2023,5.55587301319866,1808.40479129677,32.0920792814469,17.2309247997492,11.9151175810981,6.10780209189015,1.98296028478422,"Sub-Saharan Africa","Lower middle income","-6.182",-5.71,"79.429",73.41,1.435
"Kiribati","KIR",2017,3.74911782642376,1769.51178893032,100.561246964827,25.4576272468706,57.0528980680463,0.917062173665101,1.50534982546091,"East Asia & Pacific","Lower middle income","76",34.09,"45",20.16,397
"Kiribati","KIR",2020,-1.46806718078108,1777.04492498977,76.7089561131334,14.6026789535543,54.5251898171266,4.36703115653447,1.74230469268591,"East Asia & Pacific","Lower middle income","8",3.57,"46",20.98,389
"Korea, Rep.","KOR",2017,3.15963574012777,30312.8888500809,77.1209178066416,31.5115469416487,15.4189724650817,2.22278138152841,0.280968018301691,"East Asia & Pacific","High income",NA,NA,NA,NA,NA
"Korea, Rep.","KOR",2020,-0.709415359397681,31378.1579340648,69.0340450909562,31.3003864223609,18.0393452718884,1.56374685675343,0.137869266247028,"East Asia & Pacific","High income",NA,NA,NA,NA,NA
"Korea, Rep.","KOR",2023,1.35673324311098,34121.0211756766,87.9396791903733,32.1603785202663,18.8985576096258,2.06407396162432,0.077477253324535,"East Asia & Pacific","High income",NA,NA,NA,NA,NA
"Kosovo","XKX",2017,4.82565565298054,3890.17807271082,80.4101373469745,29.9595246156034,11.8229560623089,0.440019143256507,0.753859367983812,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA
"Kosovo","XKX",2020,-5.34027547826166,3990.94613053859,75.6080171280001,29.7061906473535,13.9131774135574,1.38110717217515,0.0704099058940516,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA
"Kosovo","XKX",2023,4.06762701436438,5102.74914613981,109.951851577902,31.4805123269795,12.5993329798923,4.56378849304579,-4.95226324203524,"Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA
"Kuwait","KWT",2017,-4.71222270116762,27048.3707374372,97.8400465627886,27.0085390832752,24.4212698186636,16.2308752030311,3.69493434034851,"Middle East & North Africa","High income","18.411",15.25,"23.679",19.62,5.602
"Kuwait","KWT",2020,-4.81778982257279,25541.4107576862,82.01074583049,20.0006433871007,30.1779383382218,-16.458362953587,-0.951064116715736,"Middle East & North Africa","High income","157",0.14,"11.361",10.23,2.62
"Kyrgyz Republic","KGZ",2017,4.73993722377884,1157.18275758067,100.617445813258,31.4657391469581,17.1301720323853,6.32714586262388,2.10483082494568,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA
"Kyrgyz Republic","KGZ",2020,-7.14897757727955,1093.32856461422,78.9922784304738,25.9374483146956,18.372283013954,5.34018553508729,2.04838545399769,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA
"Kyrgyz Republic","KGZ",2023,9.0132928339342,1298.25724482211,132.373403912336,22.0324728393303,15.9811206166166,19.8591989518512,1.76957037310792,"Europe & Central Asia","Lower middle income",NA,NA,NA,NA,NA
"Late-demographic dividend","LTE",2017,5.30206982079058,9037.44201526767,52.8885010639412,33.7026210758118,16.6429342354276,3.56488866625072,0.661247038525206,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Late-demographic dividend","LTE",2020,0.303693779788787,9880.45810162277,51.1634221137488,35.6516670228354,17.7011657763726,1.37428071825137,0.315520046303751,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Late-demographic dividend","LTE",2023,4.35348918461054,11409.0569702698,53.9689062270306,33.711956148552,16.9078543230637,5.47350813061986,0.107993311647521,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & Caribbean (excluding high income)","LAC",2017,1.97734970435613,8262.61207558922,42.0989285592418,17.7812469083001,16.6525993397752,3.78943422081865,0.986579805618004,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & Caribbean (excluding high income)","LAC",2020,-6.5236090907036,7670.34419013564,45.1408744581909,17.6600845332213,17.0587829074528,3.13715215892964,0.830265805089342,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & Caribbean (excluding high income)","LAC",2023,2.18856946058862,8525.3906894748,47.5970611050067,19.4456379231534,15.7701882009553,5.91734981317416,0.721497404498383,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & Caribbean","LCN",2017,1.88257386813125,8730.57792019218,44.5963976046662,18.0811711159383,16.295963865408,3.03291030935591,0.904629116537115,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & Caribbean","LCN",2020,-6.61772497533025,8144.08689277633,47.0299140246482,17.7975432545147,16.7332237418151,1.48172462037553,0.705081807101408,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & Caribbean","LCN",2023,2.25304157617971,9100.39837961557,49.7023531652293,19.6649484831411,15.5118237489608,3.55292131750056,0.688610438495564,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",2017,1.98224476223952,8591.615571462,43.71591319466,18.4086271567576,16.1803012112753,3.64352138190446,0.941276850505142,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",2020,-6.52902364043537,8021.38920067187,46.6558303408864,18.1729832451558,16.3725843891887,1.84282304408084,0.730174026610969,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latin America & the Caribbean (IDA & IBRD countries)","TLA",2023,2.33861319300279,8982.85044234066,47.9795170514678,19.9853432386119,15.1242834970681,3.94812063069844,0.712391178156926,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Latvia","LVA",2017,3.39894872623931,14382.8612727134,128.714003328884,21.5265612714824,18.6703159549355,2.70923995206107,-0.886215573292392,"Europe & Central Asia","High income","-251",-0.3,"11.850",40.3,6.126
"Latvia","LVA",2020,-3.46922750780554,14900.7295718866,123.88319804656,23.0296116182607,20.8896933172828,2.39332693904262,-0.701211570733301,"Europe & Central Asia","High income","-1.283",-4.1,"14.688",44,7.758
"Latvia","LVA",2023,2.85421800106587,16890.6283099707,136.632034970681,24.6810520361847,20.2100836601062,6.03923850637449,-0.103172153311714,"Europe & Central Asia","High income","-1.439",-2.4,"19.013",44.4,10.157
"Least developed countries: UN classification","LDC",2017,4.54630473156512,1004.42952761641,48.2938931373809,28.3746674405893,9.94207123483029,3.45045090310994,2.36457362603574,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Least developed countries: UN classification","LDC",2020,-0.0998965241378897,1027.57951931208,48.0407383147529,29.0449757983426,9.2570624343252,3.87130647826277,2.39290685689897,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Least developed countries: UN classification","LDC",2023,3.05222026754709,1064.9345379796,51.2763281965396,29.1927358068769,8.97325236448215,5.91391099076696,2.28632007344676,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Lebanon","LBN",2017,0.903028464073813,8305.57405425721,68.4554292593276,21.3940568907692,13.2087179804347,2.7485363221939,-2.61057116476665,"Middle East & North Africa","Lower middle income","-4.589",-8.65,"79.534",149.98,13.019
"Lebanon","LBN",2020,-21.3998996914321,6440.82843092922,50.1298042879627,8.09817614190237,9.13975488671309,85.5420423400206,-1.60386258157574,"Middle East & North Africa","Lower middle income","-1.840",-7.37,"37.142",148.71,6.559
"Lebanon","LBN",2023,-0.760584470257314,5834.63415739394,104.206410069182,1.89754409912655,5.16901441243845,202.907703485723,0.503630953855672,"Middle East & North Africa","Lower middle income",NA,NA,NA,NA,NA
"Lesotho","LSO",2017,-3.13817493733471,1097.82166812752,146.366771329494,27.3872272220396,39.6805700890466,2.01891023820184,1.24492806980041,"Sub-Saharan Africa","Lower middle income","-49",-2.02,"994",40.99,458
"Lesotho","LSO",2020,-8.15595879914267,944.834118658555,141.096604645578,24.3115948033679,37.1352942145085,6.54820559883913,1.18432063043163,"Sub-Saharan Africa","Lower middle income","25",1.18,"1.144",54.69,508
"Lesotho","LSO",2023,1.82662525852363,974.382482849023,141.513755535108,28.346005688677,35.5840480176997,-0.368097835928623,1.10328678263994,"Sub-Saharan Africa","Lower middle income","162",7.32,"1.361",61.51,584
"Libya","LBY",2017,32.4918021862688,9435.60060040046,47.5489661921214,16.1831475534531,40.2666940155162,1.80666382178316,1.59519992425695,"Middle East & North Africa","Upper middle income","-7.428",-11.06,"16.164",36.39,2.583
"Libya","LBY",2020,-29.4552967282824,6102.79864032512,50.9757934373319,9.44982817182817,48.3378160301237,-4.75412381683802,1.3484498033463,"Middle East & North Africa","Upper middle income","-10.445",-22.27,"16.164",36.39,2.583
"Libya","LBY",2023,10.1558181770326,7633.45142779936,155.655201664179,16.4803548589226,35.2836291258915,-5.34146995735976,1.12674309223491,"Middle East & North Africa","Upper middle income","3.612",8.22,"16.164",36.39,2.583
"Lithuania","LTU",2017,4.61224310312809,15695.9993288456,144.918393101325,20.1373563967598,16.2993641257124,4.09579153130848,-1.21281970207312,"Europe & Central Asia","High income","172",0.4,"18.781",39.1,6.645
"Lithuania","LTU",2020,0.0428158336981426,17443.65526328,135.796565563519,21.4337157753964,18.3605454231444,2.03874418596244,-0.0256161303326233,"Europe & Central Asia","High income","-3.681",-6.4,"26.319",45.9,9.364
"Lithuania","LTU",2023,0.342262716277261,18685.5523679178,149.041909014608,23.6831218098614,17.2754834531022,9.0217556386887,1.40084461829591,"Europe & Central Asia","High income","-549",-0.7,"29.806",37.1,10.328
"Low & middle income","LMY",2017,5.31962772113314,4605.06805564136,46.091562319667,31.7536710726425,15.2027283797587,4.09718233027689,1.26986136797212,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Low & middle income","LMY",2020,-1.05744327400041,4808.93331379262,43.7050758648672,32.8922311019717,16.0664518534532,2.82883193883481,1.12078789546883,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Low & middle income","LMY",2023,4.81773759371491,5468.47621151054,48.582752124015,32.5209945732974,15.3100898535517,5.83143840529526,0.942186679327982,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Low income",NA,2017,1.78720471104985,716.041572530027,52.6580982049163,20.2367638690779,10.9440764228168,5.70262302190534,2.70502049801392,NA,NA,NA,NA,NA,NA,NA
"Low income",NA,2020,-1.04416700524115,691.871963142477,50.7240212065961,22.3405958877665,12.1865748300601,3.53660531940162,2.83335690522133,NA,NA,NA,NA,NA,NA,NA
"Low income",NA,2023,-0.202242107619824,668.457227006964,54.700255625544,22.6775707647316,11.7915023174771,6.02467833682891,2.71738592668977,NA,NA,NA,NA,NA,NA,NA
"Lower middle income",NA,2017,5.45313816396977,1995.24339196345,51.693150816611,27.2069389887022,11.3778506146866,4.35627705316448,1.46225069221547,NA,NA,NA,NA,NA,NA,NA
"Lower middle income",NA,2020,-3.60166727252459,2024.80613985276,47.8818410118391,26.007158945973,11.8291186275036,4.30850566192725,1.34923040716142,NA,NA,NA,NA,NA,NA,NA
"Lower middle income",NA,2023,6.01632784783916,2340.28167597897,55.9615728069663,28.6880981279718,11.0157147367197,6.08564937837974,1.26180367499949,NA,NA,NA,NA,NA,NA,NA
"Luxembourg","LUX",2017,1.31718713754285,107142.126672598,353.793991980303,17.8113229941338,16.2193608860725,2.14290452657747,2.43097641776115,"Europe & Central Asia","High income","898",1.4,"14.322",21.8,23.79
"Luxembourg","LUX",2020,-0.510051634039826,105274.2471768,375.581396376432,17.1751509447995,18.4796236594474,3.86906326889533,1.66635867423273,"Europe & Central Asia","High income","-2.277",-3.1,"18.059",24.5,28.451
"Luxembourg","LUX",2023,-0.693632727692318,104590.079769081,404.458334911166,16.0946624810804,18.5953020819275,6.29005505455038,2.02002574712319,"Europe & Central Asia","High income","-692",-0.7,"21.921",24.7,32.619
"Macao SAR, China","MAC",2017,9.86005151357863,75807.8927510468,114.925775444445,19.8246208402472,9.73042749288419,2.14888922700274,-0.630334933532746,"East Asia & Pacific","High income",NA,NA,NA,NA,NA
"Macao SAR, China","MAC",2020,-54.3361062745857,33952.4798688679,121.50036301495,26.4995974732184,25.862469193119,-0.257777305139285,1.9744268917359,"East Asia & Pacific","High income",NA,NA,NA,NA,NA
"Macao SAR, China","MAC",2023,75.0618571360857,59602.4371924702,142.010083178096,14.598947277217,13.7723107914916,4.63587983513787,0.221222713921319,"East Asia & Pacific","High income",NA,NA,NA,NA,NA
"Madagascar","MDG",2017,3.93330759462793,456.851859574031,65.3434015072915,18.1394239939119,16.1225669832662,4.96153975601543,2.60345495087599,"Sub-Saharan Africa","Low income","-277",-2.1,"5.288",40.13,212
"Madagascar","MDG",2020,-7.13767162064489,422.924255422319,49.0107073664371,19.5281573240945,18.7239712521771,4.31114513583488,2.56778870397591,"Sub-Saharan Africa","Low income","-516",-3.96,"6.900",52.87,238
"Madagascar","MDG",2023,4.20304615803977,445.834551909615,61.1330416885787,19.8531858511876,15.6489428227357,7.46514940472542,2.46201530433165,"Sub-Saharan Africa","Low income","-666",-4.2,"8.357",52.66,268
"Malaysia","MYS",2017,5.81272240983328,10293.7629205362,133.155173371956,25.062965299807,12.1925918694431,3.77896094306453,1.76466064017847,"East Asia & Pacific","Upper middle income","-7.696",-2.41,"173.581",54.4,5.421
"Malaysia","MYS",2020,-5.45684658426701,10171.4657842762,116.788182437638,20.9140162759915,12.9622736088155,-0.818007729183023,1.33363323143911,"East Asia & Pacific","Upper middle income","-16.541",-4.9,"228.434",67.69,7.04
"Malaysia","MYS",2023,3.55548715410509,11429.5894122241,132.064307278667,19.2403462149003,11.9492696304762,-1.87225562537837,1.23402869169549,"East Asia & Pacific","Upper middle income","-15.880",-3.97,"278.792",69.71,8.433
"Maldives","MDV",2017,7.07442871706306,10263.299119384,141.912110574952,41.1665758323434,14.5356776556599,2.12460915366097,3.3230837355609,"South Asia","Upper middle income","-145",-3.02,"3.066",63.75,8.516
"Maldives","MDV",2020,-32.9088287284425,7295.60221324907,114.361902904327,38.8176225499697,22.9707228266051,-3.36532468398728,2.90711274683574,"South Asia","Upper middle income","-878",-23.7,"5.769",155.67,15.262
"Maldives","MDV",2023,4.72639195043021,11415.939508912,150.03236994908,34.9582566076375,17.1190170144798,1.88425401280709,0.359585188904548,"South Asia","Upper middle income","-871",-13.17,"8.091",122.39,15.383
"Mali","MLI",2017,5.37554769647939,878.561348378099,49.4919984941972,24.1702422585387,13.3118876209049,1.67388511022737,3.18823649379751,"Sub-Saharan Africa","Low income","-440",-2.86,"5.872",38.23,296
"Mali","MLI",2020,-1.16907500952713,872.389721102137,56.0415474422019,22.1879463835306,12.3189809600663,0.473279685131288,3.01751361469378,"Sub-Saharan Africa","Low income","-948",-5.42,"8.279",47.33,381
"Mali","MLI",2023,4.71716103989503,890.613872535228,57.6543000639914,21.6867621830725,13.0596177852379,2.1918487834367,2.97400537620334,"Sub-Saharan Africa","Low income","-757",-3.57,"10.990",51.88,462
"Malta","MLT",2017,12.972119343498,28546.7780455971,213.047878484397,18.6977591119806,15.8235739470646,2.13502563545586,2.73472979835887,"Middle East & North Africa","High income","482",3.4,"6.449",45.6,13.582
"Malta","MLT",2020,-3.35834253154739,27890.3651055057,256.402967044059,20.7009956184046,19.6854361217616,1.86421393908336,2.2716254974907,"Middle East & North Africa","High income","-1.430",-8.7,"7.968",48.8,15.439
"Malta","MLT",2023,6.79631311118804,32816.3252635461,232.46676505021,18.9299930502375,16.6980173922952,5.27725464427249,3.99255876861009,"Middle East & North Africa","High income","-1.051",-4.4,"10.589",47,18.793
"Marshall Islands","MHL",2017,3.55815188528943,4190.93468589482,125.145250350959,22.9830603649977,55.7505849321479,2.25841782928005,-2.50442852271303,"East Asia & Pacific","Upper middle income","9",4.38,"57",26.53,1.213
"Marshall Islands","MHL",2020,-2.77288732394366,5172.57528216176,107.825971877585,20.4705541770058,61.3466501240695,6.78233643895216,-3.00092865880133,"East Asia & Pacific","Upper middle income","6",2.54,"52",21.67,1.182
"Marshall Islands","MHL",2023,-3.93487109905021,5470.42006850903,110.172232934825,20.2010412649441,53.5040107983031,6.51974948608529,-3.16867227675357,"East Asia & Pacific","Upper middle income","2",0.69,"48",18.67,1.2
"Mauritania","MRT",2017,6.27054566937677,1576.06857825162,78.8149801833884,30.2739569009753,13.381255831285,1.58393834945385,2.98778789331469,"Sub-Saharan Africa","Lower middle income","36",0.53,"3.800",55.66,902
"Mauritania","MRT",2020,-0.360657384151068,1553.30615586591,86.7761681322741,24.7092140405357,12.2964872619914,6.4408732898183,2.92092559048913,"Sub-Saharan Africa","Lower middle income","236",2.78,"4.781",56.49,1.039
"Mauritania","MRT",2023,6.50718719858594,1630.27171808744,91.4705715873539,23.4609130577968,17.1723715626544,3.37147741701096,2.96653079197429,"Sub-Saharan Africa","Lower middle income","-263",-2.45,"5.053",47.12,1.006
"Mauritius","MUS",2017,3.93798380632353,10247.6960577758,99.7018151211455,16.8104368937172,14.4507582566547,1.63650567594517,0.0901672663767558,"Sub-Saharan Africa","Upper middle income","-228",-1.55,"8.646",58.71,6.834
"Mauritius","MUS",2020,-14.5465381490166,9362.87435896817,83.2396173536449,17.1353208249977,17.5684044965848,2.57304044505899,0.00229068020969373,"Sub-Saharan Africa","Upper middle income","-1.212",-9.14,"10.658",80.4,8.419
"Mauritius","MUS",2023,5.00781381755621,11093.7519139967,105.103380425553,20.2227089149363,14.3289750314105,6.58941111022855,-0.117452949112512,"Sub-Saharan Africa","Upper middle income","-664",-4.2,"12.068",76.43,9.57
"Mexico","MEX",2017,1.87172854186539,10193.7727202899,76.9521260407254,23.2255397759544,11.2156675514112,6.56759492062908,0.935239396499786,"Latin America & Caribbean","Upper middle income","-12.313",-1.03,"625.381",52.52,5.012
"Mexico","MEX",2020,-8.35403456576364,9234.64362409252,76.8545556992201,20.1075280610817,12.1968302771767,4.61979012344409,0.820454117563552,"Latin America & Caribbean","Upper middle income","-48.095",-4.29,"655.334",58.46,5.111
"Mexico","MEX",2023,3.2953909570288,10253.5262648956,73.7695331207325,23.9310166728338,11.1011755462719,4.48311577788125,0.872178517508623,"Latin America & Caribbean","Upper middle income","-77.119",-4.29,"946.602",52.64,7.219
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA",2017,3.33970332514728,2957.76906553691,49.4013758249142,21.3065706247483,15.4684592132105,4.02974599325579,1.6781681424931,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA",2020,-2.86087724971401,2828.43090998978,44.904072631115,20.1720483567889,15.2105107600368,6.17693409847963,1.75398933414753,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA",2023,2.83836718283921,3006.98994999501,58.0445217355399,20.5573382472313,13.4025978786256,2.92366213121669,1.73896313941003,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN",2017,3.35536920191204,2954.31885645478,49.2248950734783,21.2650495082981,15.4216945922647,4.37181584357478,1.67605084854725,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN",2020,-2.79396103092033,2827.77413144714,44.6991692071215,20.1474562163431,15.1313181273766,6.49131363710899,1.74889177292591,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN",2023,2.89299751449825,3007.83360749391,57.8473114154639,20.5267246249434,13.3425052226643,4.64230550656769,1.73430944588312,"Aggregates","Aggregates",NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan","MEA",2017,2.24433442522883,5270.56511367513,71.7913848828795,23.0469277422717,17.9943126051823,4.71388569389377,1.66412778344544,"Aggregates","Aggregates",NA,NA,NA,NA,NA
