"country","iso2c","iso3c","year","deuda_gob","crecimiento_pbi","pbi_p_c","apertura","formacion_bruta_capital","consumo_gobierno","interes_real","inflacion","poblacion","region","income"
"China","CN","CHN",2022,NA,3.1341888719577,11830.5983703496,37.4407198763585,41.2329317275585,16.6626986358672,2.36988583421333,1.93427407840763,-0.0130995013525784,"East Asia & Pacific","Upper middle income"
"China","CN","CHN",2023,NA,5.41484330099675,12484.1578844175,36.1051923690574,40.4544347218594,17.1891419707315,4.88038486696444,-0.50570453916356,-0.103794531589067,"East Asia & Pacific","Upper middle income"
"China","CN","CHN",2024,NA,4.9773565917572,13121.6769905565,37.1984201388623,NA,NA,5.09321925687914,-0.707200009795585,-0.123063407363995,"East Asia & Pacific","Upper middle income"
"Colombia","CO","COL",1990,NA,4.28199833053058,3714.1849928328,34.7778103803081,19.0524928805132,12.4524654899488,-5.09823082426389,52.3361031682038,2.06742882129527,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1991,NA,2.00160759559029,3713.17727535576,33.5299180947153,17.514716713386,11.7592720369725,15.2865727604604,27.0057740412053,2.00897406347511,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1992,NA,4.04492943933556,3787.5942918216,33.6115913436524,19.1049769206483,13.1328297032988,11.4580593648604,22.6643849525912,1.98094862084333,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1993,NA,5.38540993901029,3912.6590835796,36.1774714449627,22.8507409211656,14.0515703261773,8.35840500088508,24.8415782780257,1.99678655879278,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1994,NA,5.81466190724336,4059.32146113882,35.917537450138,23.2882962964016,14.4734544198645,14.5466691674368,22.0963782592104,1.97202887200902,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1995,NA,5.20243759278655,4189.72770913999,35.4972303177666,22.3961647913646,14.9483765869675,19.5413245364866,18.8509572575761,1.9096370992151,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1996,NA,2.05585471287195,4198.69126252708,36.0441071863282,21.5958207070305,17.9945338654797,20.9582073139305,16.8683787889766,1.82129460113512,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1997,NA,3.43029367788374,4265.6935185646,35.5970680886793,20.2056206872574,19.9213136419587,14.4388808974328,16.8398529341085,1.78958066993845,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1998,5.40391549112143,0.569784088434517,4213.82800470051,35.9089230535138,18.9364606568743,20.3069357941294,23.3781484613501,14.7730454103545,1.79149449060697,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",1999,19.0653508704071,-4.20401524244947,3967.11339937681,36.1492793141794,13.2478542787631,22.1605930735792,14.9195709000875,12.6229408327015,1.73833578882204,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2000,17.7090216802298,2.92486148176778,4016.80951748167,32.6670854693067,14.1293141067755,16.4728505593893,-11.1379559172363,33.6753705095567,1.63798274950516,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2001,NA,1.67789830787579,4020.50789754842,33.9011117949445,15.3995333206406,16.5662317191423,13.3324808386691,6.51844829184243,1.57194688390217,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2002,NA,2.50398046659659,4058.28493578738,32.9826392144234,16.725296853536,16.0408930267443,9.77520490088859,5.96819057183866,1.53792282248162,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2003,52.535419533379,3.91827190322513,4154.17528523618,36.51618351723,18.1097505002846,15.6103471699499,7.8237979823311,6.82901484222947,1.5081090586904,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2004,NA,5.33302206759905,4311.91591255233,35.8634269337995,18.8317596064491,15.6815981180263,7.27050966540787,7.28303340681478,1.46883725533231,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2005,NA,4.82876110773741,4457.27537460443,37.422697494955,20.9561543150332,13.9561720687186,9.36261382648698,4.75319610754772,1.4002642115634,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2006,NA,6.71686869844402,4694.03442939175,39.6413559606293,22.5775935262733,13.8806197000031,6.69729596912683,5.80766087330477,1.32542990992624,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2007,NA,6.73819469090975,4947.25260813108,37.0988970982903,24.0773758127074,13.7300294511629,9.6764443793598,5.20203381220654,1.26689099629201,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2008,65.2450803056946,3.28344618616541,5048.57187245249,39.1676494164355,21.9137810195697,13.143945911691,8.8210169746595,7.67738291518263,1.20339154806457,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2009,68.9990033374936,1.13964864548062,5046.97121757727,35.1561285074585,22.6467081627038,13.8041445529473,8.59454735032097,4.06422546745482,1.16491370094378,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2010,72.4526699261111,4.49465897070922,5214.24547620131,34.2646031687681,22.0429732014851,13.7602470315774,5.372224026773,3.80486029146383,1.13596836363633,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2011,62.8601328222053,6.94789198173555,5517.1011086899,39.4704235545367,21.9158254216725,13.3492616590983,4.54296484518748,6.38680337285258,1.07133727666266,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2012,65.227695883164,3.91263576716115,5675.75617978305,38.835151018669,21.1252094876723,13.4754773768318,8.6553509490245,3.61665506268449,1.00290782655336,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2013,67.1029119456429,5.13399351995672,5910.80592301166,37.9866487978457,21.3383970995375,14.0973234578689,8.90797440939295,1.90767643221162,0.948709328751527,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2014,47.9761695160459,4.49903000110972,6121.83982019825,37.4874656411103,22.6705098813348,14.2437505161207,8.44294935427854,2.2356323764315,0.892711563926366,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2015,53.2785874737167,2.95590137527523,6248.51490534512,38.3607641184453,23.3747819041323,14.8116297912742,8.78547373442536,2.44932842052003,0.864942376762699,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2016,66.9071609125065,2.08738250162794,6316.07067782542,36.202652984202,22.1296577145622,14.5412847223026,9.03209505658267,5.14833430514589,0.990548549326914,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2017,66.7272478472146,1.35936086788746,6309.67745292518,35.2829149424588,21.7227919184852,14.8806426275244,8.13449112902337,5.13373589963346,1.45147726169193,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2018,71.6505702481056,2.56432428277704,6353.5464285392,36.5347527968973,21.2278710779912,15.4214808598175,7.15306948512793,4.63057967327826,1.83913784861099,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2019,72.7038785770822,3.18685539245533,6439.96359812647,37.558533980839,21.269107264817,15.7732334152149,7.46754725652064,4.00262054293638,1.78615507724394,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2020,91.1566069449736,-7.18591413760859,5891.95523215403,34.0555709680101,18.3620756136132,17.15883586003,8.24660761524365,1.48172462037553,1.43632167326968,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2021,80.3666516174088,10.8011981904878,6457.16921807086,40.0591463936128,18.9897319714179,16.04633106217,1.42458739392359,7.80211309545884,1.09642825395961,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2022,70.2698217564944,7.32827729427979,6856.72590505374,48.2826551123359,19.070491795478,14.0050262426423,0.767867659467483,14.9250366806978,1.06829295530618,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2023,71.3300251691521,0.712380031974334,6828.59753791113,40.3881324933957,16.5149107450513,14.6540810646728,13.1631262773687,6.9523623210511,1.12092864340999,"Latin America & Caribbean","Upper middle income"
"Colombia","CO","COL",2024,NA,1.7438014504116,6873.42302427907,36.8886931617607,16.5187571614041,14.7154613615493,10.0191642080834,5.77650128290072,1.07447920962035,"Latin America & Caribbean","Upper middle income"
"Comoros","KM","COM",1990,NA,5.09123641339696,1019.19559721551,35.7570317175344,17.1164125297085,11.0447123193981,NA,2.17591230027585,2.61904296351893,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1991,NA,-5.39563714860034,941.006198383295,35.7572110361659,17.1165040161146,11.0453599458389,NA,8.11890514430118,2.43526463269378,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1992,NA,8.53098178773288,1000.29824887648,35.7573554920457,17.1164652338394,11.0452150066906,NA,-6.76452931008099,2.07617358522542,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1993,NA,3.0060613074486,1011.72827202575,35.7569519175283,17.116474134032,11.0450880394267,NA,2.83282370712936,1.82558236566461,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1994,NA,-5.27678299744868,941.525836670771,35.7572793619743,17.1164714468437,11.0450680911895,NA,9.41691926921528,1.77024659975985,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1995,NA,3.61020643165317,958.726199589545,35.7572385313105,17.1164214605107,11.0446680566077,NA,8.32097449521858,1.73619184593212,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1996,NA,-1.29168892620011,930.186016212105,35.757815070747,17.1164898979928,11.0450806186245,NA,3.19870033913645,1.72199066913724,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1997,NA,4.03015366772979,951.151466490866,35.7570439088601,17.1164299370044,11.0452251856959,NA,0.924366549607996,1.72218731995402,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1998,NA,1.28251579338536,946.902597436713,35.7572500717527,17.1164093138003,11.0450240295071,NA,1.34665437141399,1.72206986217565,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",1999,NA,1.92440871212295,948.077367118187,35.7571570936764,17.1164090528175,11.0447997825693,7.42387794257263,5.81136042283326,1.78213857663893,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2000,NA,10.847878616072,1030.93947568487,35.7574785467961,17.1164269254418,11.0449915791162,17.2284160944343,-4.46002451335903,1.91989444545768,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2001,NA,2.33290710182874,1033.51343021937,35.7572288808942,17.1164695357741,11.0448450335713,3.10228896941749,8.62998398922237,2.05675116831034,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2002,NA,2.3249448613998,1035.39872091786,35.7571190715765,17.1164426074911,11.0448825257306,7.51588248556845,4.17065591684414,2.11608023442771,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2003,NA,2.1038716355305,1037.00510726154,35.7569591302191,17.1164519682325,11.0450572412372,6.3946220005865,5.11182917627502,1.92701943618421,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2004,NA,1.91965980712278,1037.06257910624,35.7570631161898,17.1164637537754,11.0448344790989,7.36218094566545,3.38836173249462,1.89592485384757,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2005,NA,2.83754786988332,1044.94496999226,35.7574093340398,17.1164439837716,11.0450612819511,10.6504754433318,0.315881658228534,2.04084019817184,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2006,NA,2.6469554759412,1051.1859194001,35.7572745643301,17.1164559908499,11.0451328112724,7.16630934045214,3.11076370928964,2.0170547631074,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2007,NA,0.800042348955387,1038.68653866198,33.1561792127495,16.0107412814615,10.7241262205604,6.7169660502541,3.5449226957637,1.99305922756432,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2008,NA,3.96461118871815,1058.62282121214,36.2185263542809,18.6944966828606,10.9341534764666,7.13147593114977,3.14428979865365,1.98685114604965,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2009,NA,6.48692881990631,1105.09838128939,37.8969223253542,16.6441195996643,11.4767702579134,12.8615786770589,-2.0924558248616,1.98865318234701,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2010,NA,4.80105816823387,1135.3590787937,39.5501057977388,17.8624390689727,11.1388350164767,9.75099102514079,0.682462151697223,1.98790768401212,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2011,NA,5.8881526705417,1178.42049434859,40.0009485841888,16.7272118410604,10.6599505269987,9.03036299110699,1.34791535914897,1.99871797531046,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2012,NA,6.31063973754043,1227.8383415516,40.8104424055408,16.6960690790813,10.0436065406351,9.20226576153799,1.18837665996404,2.01149862727803,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2013,NA,8.92726953365961,1309.47579833416,39.2433304243612,16.2163941544159,9.32676655338319,13.2346692841299,-2.41504594080465,2.11384957294193,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2014,NA,3.89569328951215,1331.21227800861,39.2358244155675,15.2374961575568,10.2752326943949,11.5048844819858,-0.901202208902475,2.17541496047092,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2015,NA,1.99206468746939,1329.3704808998,37.8049520714563,13.4963324041779,10.5919046751925,12.0084648039193,-1.34674179006024,2.11093338446849,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2016,NA,2.78022854212236,1338.59046548627,37.1328797158337,12.4755919575083,10.6149160629911,8.06887622260104,2.24960586468144,2.05111578193354,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2017,NA,5.59618952073011,1385.61417581045,40.164358921352,13.3232598136896,10.823776632134,11.9444904206388,-1.29036312123183,1.99257798738542,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2018,NA,4.05960593662805,1413.98188639216,42.996153341343,14.7594576312256,10.2296889355558,8.94488962055854,1.42742847769888,1.95274153616222,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2019,NA,3.62877024437186,1437.37135466649,42.2680785350184,12.6281735143297,10.0948841035328,7.98328228035751,2.33065495555907,1.92385702700328,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2020,NA,4.00531793513311,1465.89782581729,33.7299346157491,10.9568842983038,10.5607884014024,11.8942103081911,-3.39647627676489,1.96199379762606,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2021,NA,2.72579845079559,1476.38688314725,42.0677236496077,13.2615764431111,10.1267158082921,8.21232970969656,-0.311729458742377,1.97631988078353,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2022,NA,2.81839506562636,1488.85613490824,50.3887704882382,11.9372948666905,9.60868677879227,0.405376213329547,7.59757502473033,1.93837687010445,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2023,NA,3.06466236855576,1505.25419206172,45.6837789235815,11.7309861994581,9.44262274290104,NA,5.6441347664765,1.92327433672711,"Sub-Saharan Africa","Lower middle income"
"Comoros","KM","COM",2024,NA,3.3887835062684,1527.09890788139,44.3731767566659,11.7339416936085,9.18264055023479,NA,4.43376328499743,1.89182789744612,"Sub-Saharan Africa","Lower middle income"
"Congo, Dem. Rep.","CD","COD",1990,289.844727083008,-6.56831069464246,801.567015056407,NA,NA,NA,NA,108.955307114497,3.31797538712724,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1991,113.584666666667,-8.42105149913377,710.032087422205,NA,0,NA,NA,2338.44967014418,3.32896574554935,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1992,128.444708097928,-10.5000085646477,614.369536883349,NA,NA,NA,NA,3855.30764107058,3.37819074562411,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1993,104.00210747895,-13.4690505381279,512.954857325072,NA,NA,NA,NA,1657.64158865772,3.57407160295395,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1994,169.786611378329,-3.89999680312387,470.161734645697,42.5167224681773,7.54464240751745,4.36388436066145,NA,26765.8582518855,4.73302553589306,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1995,232.936231054902,0.699998829794396,454.200631347294,52.2085314177979,9.65360633547398,4.91370555302458,NA,466.40735862755,4.15133342018812,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1996,243.595506269697,-1.02317264199922,440.994059132614,60.3162567434145,27.0957059486157,6.20080120842429,NA,638.188824345878,1.92231853470865,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1997,152.187001902338,-5.61704659870088,409.588064385259,33.750000421875,2.50000003125,7.80125009751563,NA,192.642834535714,1.60697628662433,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1998,NA,-1.62415404478989,392.136003823522,62.6793067265869,2.10000002102123,8.10018126407853,NA,26.9353763603477,2.7168325472246,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",1999,NA,-4.2701408311335,362.993793858463,41.1776608191529,3.06901067065956,5.91230327589474,NA,441.902491875352,3.35830626776397,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2000,NA,-6.91092731652101,327.240142486849,27.0144029227569,14.4183111720954,2.05758943003572,NA,2630.1226744224,3.20780748301006,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2001,NA,-2.10017302488846,310.380267408895,25.0419375138391,6.66278790417492,3.80020812665275,NA,73.059711361527,3.1670663452371,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2002,NA,2.94776518359767,309.911785375198,29.3168456429821,7.42893344939399,5.87923214957335,NA,31.7194612289405,3.05620605844951,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2003,NA,5.57782231144424,317.778121357431,54.0313561776419,9.42478361067805,4.9458134683728,NA,13.4154535204973,2.92124332432638,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2004,NA,6.73837393324294,329.3490636773,49.3364146254994,12.1421129521393,6.25487040312442,NA,6.36545826266112,2.94457864295254,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2005,NA,6.13515115548972,338.980980805364,52.3146046950079,11.6761095331359,5.39983227705503,NA,29.8695466222574,3.07172770424984,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2006,NA,5.32097956548998,346.179697463638,47.9632596230374,14.58487106507,5.95265366132296,29.2173325347582,13.3252253838394,3.08284543640824,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2007,NA,6.25947776437397,356.886805082139,80.1420550528087,13.6124361619266,6.94772159243724,22.2243516858107,20.2714649760467,3.02531584938763,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2008,NA,6.22589426869193,367.843747648712,83.7722916507983,10.7462070552853,8.25178537494256,18.8343422729703,20.4653166179567,3.01581282864875,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2009,NA,2.85506401011484,366.830226544363,62.9468793626564,14.4930658727194,7.08993893028906,24.6947702661556,32.6579291552673,3.09097719189927,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2010,NA,7.10797657581392,380.578038274352,90.7476102929543,28.7219113498893,7.29510963096939,29.5828258183126,20.7863251488693,3.18751592835336,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2011,NA,6.8746708900163,393.616173563894,85.1981441919418,24.8153516125917,8.06445877216638,26.3303502340471,13.791660106755,3.28016564590395,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2012,NA,7.08689894671942,407.671076943679,68.3517113952036,14.2479666104182,7.82126007576472,21.2447386375437,5.93999221193936,3.33860489598034,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2013,NA,8.48195663608755,427.458520350728,77.4659451472265,21.7392029584355,8.18503982019222,16.1472335873514,2.7712914145543,3.40170849300578,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2014,NA,9.4702880993101,452.339650501681,78.690150124216,23.1110271720754,8.32176727716563,17.5247381603604,0.99363066697174,3.39069033335839,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2015,NA,6.91616711922561,467.9145805459,59.3324309644245,18.341222964802,9.05619474106582,20.7667503445374,-1.15587859287012,3.3022434270539,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2016,NA,2.39939891133452,462.47214741215,55.9252102624116,17.1649142720622,7.43795742156919,14.0840565223739,4.34922894475879,3.54100823238224,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2017,NA,3.7269476588301,462.482920889479,74.2913796171904,24.7737377504872,5.45682325997594,-15.6902472359568,43.0686597641677,3.65684620577994,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2018,NA,5.82112109969025,473.294077418165,69.9197291501817,20.3924741539063,6.3175938945538,-4.77125575315867,30.998612148703,3.34726508426912,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2019,NA,4.38452887429834,478.632426258904,55.2351580399854,20.33974868055,6.92914731918781,19.6802003655526,5.89540537440325,3.1695285579572,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2020,NA,1.73542276681493,471.504423341186,58.4917573282023,24.2766606919973,7.57563823668699,21.2286960401468,3.90154957064527,3.22098049233111,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2021,NA,6.20015401075946,484.784649973339,80.4813114206906,27.1610746382978,8.26179625751041,7.22788278137761,14.9754345531209,3.23790848096045,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2022,15.9896967791738,8.92444785079518,511.29926733563,93.7286668861721,31.0600620676633,9.36466893563906,NA,10.1064172354333,3.2234019442495,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2023,NA,8.60908972348436,537.507995280245,90.412415871159,31.5491504119488,7.85955753243693,NA,14.183736519641,3.25963514299902,"Sub-Saharan Africa","Low income"
"Congo, Dem. Rep.","CD","COD",2024,NA,6.67593028986779,555.097201309724,97.4946470519652,32.939613717989,8.12064249340589,NA,14.3128562304071,3.24257627586721,"Sub-Saharan Africa","Low income"
"Congo, Rep.","CG","COG",1990,NA,1.00000356627487,2363.76701814587,70.8193543307087,17.2309711286089,19.5538057742782,NA,-1.02906827090958,2.85491548331506,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1991,NA,2.39536745255616,2352.52754080776,69.6845429946663,19.6565630284897,27.7403408351763,NA,-1.48063569515986,2.84375270288645,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1992,NA,2.61194805533871,2346.67913794406,57.1407058861412,20.5821741370428,26.9317362184441,NA,-1.56926841264638,2.82732962442827,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1993,NA,-0.979683208744774,2255.94360801961,74.1761942770688,28.9435600578871,27.6610972240495,NA,-1.13082861109129,2.95877222797506,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1994,NA,-5.49307574541402,2069.79640456567,132.736248422167,52.9388411580276,21.813998941325,NA,36.752825653822,2.96210080829983,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1995,NA,3.9853243781107,2092.54337905245,128.312504260557,34.3003455784889,15.7238492709714,NA,3.39592951039056,2.81495847083628,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1996,NA,4.29048155870402,2122.62819294837,128.407663306917,31.7209356005232,12.8460413941679,NA,17.9919240267205,2.77351309990398,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1997,NA,-0.624812152260716,2064.7536042465,135.758179538246,21.5990263332596,20.9474072434904,NA,4.96451768202839,2.13764124883637,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1998,NA,3.73755276980884,2095.34403570595,148.901662464134,24.3367533257978,24.1961568559256,NA,-18.2220896614549,2.19871345259958,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",1999,NA,-2.58219935813743,1986.8478922289,131.394190298765,26.5852480507831,15.0580970123508,NA,29.3553419281933,2.70071143354333,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2000,NA,7.5759803952642,2057.01922023551,123.909884405671,20.9116684841876,11.5680697928026,NA,47.0400830761822,3.83186610159414,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2001,NA,3.80260189913561,2056.16505922617,130.732481081873,26.2687594590636,14.089732949275,NA,-13.9252081683231,3.77361792459761,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2002,NA,4.58187006108889,2100.16876714574,135.45607107226,22.542947408428,18.3571666112404,NA,-1.7389275602747,2.36249435317099,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2003,NA,0.813264076303781,2058.88683675038,156.861777335368,25.4800278816813,17.3589920267743,NA,-4.2515369203041,2.79519896193446,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2004,NA,3.47663162118089,2058.88402946896,131.368198717322,21.9054699242609,14.9727176480169,NA,16.807238305785,3.41769832826944,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2005,NA,7.75575897806648,2140.03686200251,119.552892262402,23.4233311819487,12.5058288454194,NA,32.4987395105464,3.60380377830421,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2006,NA,7.98623836334291,2226.0233547376,125.600762974491,25.3550774107525,12.7495181020298,NA,11.3803017625706,3.74399199815897,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2007,NA,-6.61399480441001,2004.10103961966,148.586625395069,58.6863280854143,16.8009690515351,NA,6.74011713181295,3.65924543843284,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2008,NA,6.30637595585259,2061.55829880574,133.108486659608,39.5456208499227,12.1410467649389,NA,16.2692034276536,3.28885266905607,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2009,60.2269417189103,11.6372888615758,2211.31572382028,135.552365681975,52.8292050129417,13.4117928518257,NA,-21.1652331128962,3.99594017742806,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2010,25.4826844740907,9.93126543095578,2332.28508055953,124.064754399607,38.7798118925855,10.5717695005542,NA,29.4176837966296,4.14243050486562,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2011,NA,2.20591936286718,2307.49384399715,124.591742710141,33.8687168065183,12.8349574887585,NA,10.953325511462,3.25058981932031,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2012,NA,9.94715314257564,2467.06102906839,97.444435145443,38.1514780762757,13.7571530354376,NA,11.3640902368718,2.79640825415116,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2013,NA,-0.712434451876447,2390.65754938662,93.0028633915235,47.0619118613753,14.0730144980116,NA,-1.10456218926858,2.43092781986762,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2014,NA,6.64606540928447,2488.68118548992,104.197620103417,54.8259807101429,16.7341898264262,NA,-6.46456331292119,2.41608932821437,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2015,NA,0.415193061293763,2439.35189403696,117.320721558581,78.0009172791282,19.3062714257081,NA,-17.2539875449458,2.41638740919909,"Sub-Saharan Africa","Lower middle income"
"Congo, Rep.","CG","COG",2016,NA,-8.68524343913786,2174.19310251224,122.259818284021,77.8214898988402,21.3085234763745,NA,-3.50248728902629,2.42169941927317,"Sub-Saharan Africa","Lower middle income"
